transaction_id,items
423,item_N05|item_K02|item_P03|cheese|sugar|item_H01|item_N04|item_B02|item_M04
424,item_E01|item_T02|item_K05
425,item_P04|item_R05|item_B04|item_S01|chicken|item_R03|item_N04
426,item_I02|item_L01|item_M05|item_T04|item_D02|item_P05
427,coffee|item_S01|item_K03|butter|garlic
428,item_K05|coffee|juice|item_C05|item_I03|item_F01|item_R04|orange|item_J01
429,item_F02|item_E04|item_F05|item_E02
430,item_G02|item_N01|item_N05|eggs|item_L03|item_P04|chicken|item_D03|tomato|beef
431,item_B04|item_C04|item_B02|item_H02|item_N05|item_Q02
432,item_H03|rice|apple|item_L02|cheese|beef|item_O04
433,item_H02|item_T03|item_S01
434,item_L04|item_H01|item_H04|yogurt
435,item_M02|item_M04|item_O03|item_T04|item_R04|item_B03|item_D03|item_P05|item_D01|item_F05
436,item_G04|rice|item_A01|item_K01|item_O05|item_P01|item_B01|juice|item_G01|item_K05
437,bread|tomato|item_B04|chips|item_D04|item_M05|item_K04|item_B01
438,item_L02|item_I04|item_N01|item_N05|item_G02
439,item_G03|item_Q03|item_A03|item_Q05|item_M05|item_E02
440,item_D01|item_S03|item_I05|cheese|item_S04|item_F04
441,item_C02|item_J04|item_G04|item_J01|item_L02
442,item_K01|item_O05|item_F05|sugar|oil|item_D05
443,item_I01|cheese|item_A02|item_A01
444,item_G04|item_A04|item_T02|item_P04
445,item_C02|item_T02|item_N02|item_P05
446,item_S01|item_G01|item_R03|item_N01|item_M01
447,item_D03|cheese|item_G04
448,item_A04|item_N05|beef
449,item_R02|item_H03|item_F01|item_I04|item_O02
450,tea|onion|item_L05|item_R05|fish|item_B02|item_F04
451,item_J02|item_N05|item_G02|item_D01|item_S03|pasta|apple|item_F01|item_S02
452,item_T03|item_G03|item_I04|item_S02|item_L03|item_Q03|item_A03|item_P05
453,item_H05|eggs|item_C02|apple|item_P02
454,item_M02|item_J05|item_O04|item_D02|item_A01|item_F05|coffee
455,item_Q02|item_B01|item_O04|item_R02|chips|item_T02|tomato
456,item_M01|item_G01|item_N03|item_C01|item_T04|item_C05
457,item_M05|item_H01|item_T05|item_O01|item_B05|item_D01
458,item_P03|coffee|banana|sugar|milk|item_K04|item_C02|item_Q01
459,item_B05|cheese|item_B04|item_S01|item_J01|item_F05|item_N04|item_J02
460,item_M02|item_I04|item_I03|item_P02|item_R01|item_C01
461,item_E04|item_D05|item_B01|item_J03
462,item_R04|item_M05|item_S02|item_L05
463,item_T02|item_M01|item_J04|item_I05|item_B03|item_H04|item_R04|item_T01|item_O02
464,item_I02|item_Q03|item_C01|item_D05
465,chips|chicken|item_F03|item_R01|coffee
466,item_K01|item_J02|item_A02|pasta|item_O01|item_N02
467,banana|item_E03|item_B01|item_L04
468,item_T04|item_K02|banana
469,item_C02|item_H02|coffee|oil|item_O02|item_P05|item_K03|item_P02
470,eggs|item_C02|item_L02|item_P02|item_H01
471,item_T05|oil|item_O04|item_F04|item_Q02|item_E02|item_R02|item_A02
472,cheese|item_O03|item_M04|apple|item_P03|item_T01|rice
473,item_K04|item_M05|item_E01|item_Q02|item_D03|item_L02|item_O05|item_F02|orange
474,item_I02|garlic|item_Q03|item_O01|item_H01|rice
475,item_Q02|item_Q05|item_G01|item_C01|item_A05
476,item_R04|item_F04|item_S05|item_N01|item_G04|item_O04|item_Q03|item_B02|item_H01
477,item_G04|item_I02|item_I04|item_P01|item_O02|item_T04|item_H03
478,item_M01|item_C01|item_Q01|tea|item_F02|item_H04
479,chips|item_P02|item_N01|bread|fish|item_R03
480,item_E03|item_P04|item_I01
481,item_J05|item_K05|item_L03|orange|pasta|item_A01
482,item_J02|item_Q01|item_B01|item_G01|item_F01|item_M05|milk|item_B04|item_F03
483,item_D03|item_B01|item_N03|item_G01|eggs|item_E03|orange|item_F05
484,item_A05|item_K03|item_E03|item_E05
485,item_T05|coffee|item_K03|item_N03|item_J01|item_S02|item_N01|salt
486,item_G02|beef|item_I05|item_L05|chips|item_I02|rice|item_H04|item_B03|item_Q03
487,item_F01|cheese|item_H02|coffee|item_A02|item_N02
488,sugar|item_J03|item_L05|apple
489,item_D03|item_A03|item_R03|item_Q04|item_L02|item_D05|item_A05|item_S04|sugar
490,item_P04|item_Q03|item_N01|item_D02|item_J02|item_C05|item_B02|eggs|item_O01
491,item_R02|item_Q04|item_S04|salt|item_K01|item_L05|item_H05|item_O05|item_I02
492,item_P02|item_S05|item_C01|item_J01|item_G01|item_A01|apple
493,item_R05|item_G02|onion|item_T03|item_J05|item_Q05|sugar
494,item_E04|item_G04|item_L02|item_R05|item_E01|item_D05|item_M02|item_O05|milk|orange
495,item_M04|item_P02|salt|item_J05
496,oil|coffee|item_C04|item_O05
497,item_S01|onion|item_J03|item_H02|chicken
498,item_H03|eggs|sugar|item_G05|item_R01
499,item_D01|eggs|item_R04|milk|item_A01|item_A04|juice|item_J02|item_R03|item_M02
500,eggs|item_O02|item_N05|item_S04|item_B04|item_H01|item_A03|item_I03|item_A02
501,item_C04|tea|item_Q05|item_K01|item_N03|item_G02|item_A04|item_F04
502,item_H01|item_K03|item_K04|coffee|item_Q01|item_E05|item_F04|item_B02|onion
503,item_H03|item_N02|orange|item_P04|item_R05|item_M03|item_E04|item_C05|banana
504,banana|item_N04|item_G04|item_T01
505,item_G04|item_J05|chips|item_A02|item_O02|item_L03|item_R03|item_S05|item_S04|item_N05
506,bread|item_C03|item_A01
507,item_F02|eggs|item_D04|item_N02|item_I02|oil|item_F01|yogurt|item_F04|garlic
508,sugar|item_S04|item_L02|item_G04|item_M05|item_O03|item_H01|item_N04|item_F04
509,item_Q03|item_N03|item_P03|item_E01|item_L01|item_N05|sugar|item_B04|item_N02|item_B01
510,item_I05|item_J02|item_T03|item_I04|item_C05|item_G05
511,item_J02|item_T05|item_I03|item_B03|item_D02|eggs|item_E01|item_M04|apple|item_R02
512,item_E03|cheese|item_T01|item_G05|item_S03
513,item_O05|item_M04|item_K01|item_L03|item_P03|item_Q04|item_M05
514,item_T03|item_Q02|item_N01|item_O04
515,item_R03|item_K02|item_H02|item_G03|item_T05
516,item_M05|item_C03|item_P02|item_K05|item_E03|item_P04|chips|oil
517,item_J01|garlic|item_N03|item_K01|item_S02|banana
518,item_L04|item_T02|item_M02
519,item_S01|beef|onion|item_J04
520,item_R05|item_J05|item_I05|coffee
521,item_Q04|item_M03|item_H05|item_N01|item_J04|item_O02|item_R02
522,item_D02|sugar|item_K05|item_T03|item_P02|item_T05|juice|item_I03|item_D04|item_A02
523,bread|item_S02|item_C05|item_H04
524,item_B03|item_B04|item_T04|item_M03|coffee|item_N03|item_D03
525,item_R03|butter|item_Q04|item_H03
526,item_E05|item_Q01|item_C04|item_I01
527,item_J03|item_L03|item_F01|item_K02|bread
528,eggs|item_B01|butter|item_E01
529,item_R02|item_N02|item_O03|item_N03|item_E03|item_B01|item_C02
530,garlic|item_M02|item_P03|item_J03|item_Q02|item_Q04
531,item_M02|item_L04|item_L05|item_B02|item_T05|item_P01|item_I01
532,item_F05|item_D05|item_O05|item_F01|item_H04|item_C04|juice|item_M05|item_Q01
533,item_S01|item_I02|item_L05|item_P04|item_A04|item_D04|item_C04|sugar|item_G01
534,item_L03|item_O02|item_T04|item_K04|item_Q01|item_N02|item_R03|item_T03|item_H05
535,item_H05|item_P04|bread|item_M05
536,item_I03|chips|item_Q05|item_N02
537,banana|item_O04|item_N03|item_E02|item_T03|item_I03|item_M01|item_K01
538,tea|item_A01|item_Q05|item_R04|item_M01
539,item_P01|item_G04|cheese|item_J02|item_N05|item_R05|item_T02
540,banana|item_N05|coffee|bread|item_S04|item_A04|item_Q01
541,item_J02|item_O05|item_Q03|chips|item_B05|item_C05|pasta|apple|item_M03
542,item_N02|chips|item_R01|item_P04
543,item_P02|item_O04|item_N03|item_F02|item_M03|banana|chicken|tomato
544,item_I04|item_N04|item_O01|chicken
545,item_T05|beef|item_T04
546,item_L03|item_Q04|item_B05|cheese|item_A02|item_M01|item_J03|butter|item_O03|item_R05
547,item_E03|item_R05|chicken|item_M03|garlic
548,item_H01|item_R05|item_S03|item_Q05|fish|item_E02|item_L04
549,item_R01|item_D03|pasta|item_F05|item_R03|item_F02|item_L01|item_P01|item_L03
550,item_L01|item_P05|item_C02|item_P01|item_M04|item_A03|item_P03
551,item_L03|item_J03|chips|item_I01|tomato
552,oil|item_K05|item_D05|item_Q03|item_A02
553,item_T03|item_E01|item_H01|orange|item_N03|item_I03|chips|item_Q05|item_L05
554,rice|chips|item_J01|item_R01|item_F02|item_G04|item_P02|item_G03
555,item_R02|item_B02|item_N04|item_E02|banana|item_L03|item_C03|item_T05|apple
556,rice|item_E03|item_F05
557,item_Q04|item_I04|item_J02|item_N05|item_N01
558,item_G02|item_L01|item_F04|onion|beef|item_D04|item_E01|item_K01|item_O02
559,garlic|item_G05|item_B02|orange|item_J01|coffee
560,orange|chips|butter
561,item_A04|item_F04|item_J03|item_K05
562,item_A05|orange|item_J04|item_E04|item_S03
563,item_D02|item_P01|item_O03|item_F02|item_L02|item_Q04|butter|item_A02|item_H02
564,item_G01|item_A01|item_T03
565,item_L03|item_N03|item_Q02|item_R03
566,item_O03|item_M04|tomato|item_E05|item_K01|eggs|item_B04
567,sugar|coffee|item_S02
568,item_L04|item_R02|item_K02|oil|yogurt|item_R04|item_H02|fish|item_A02|item_O04
569,item_B02|item_G03|item_T01
570,item_A02|item_L03|item_T05|item_J02|item_E05|item_C04|item_R02|item_P03|item_Q04
571,bread|chicken|item_A05|pasta|item_S02|orange|item_T01|item_Q03|item_M01
572,butter|tomato|item_I01
573,item_O01|item_J03|item_L05|cheese
574,item_M03|item_I03|item_K01|item_K02
575,apple|item_E01|item_L02|milk|item_R02
576,item_T03|item_H05|item_R01
577,milk|rice|item_S02|garlic|pasta|apple|item_Q05|item_P05|item_O02|bread
578,item_C05|item_P01|item_K05|item_L01
579,item_B01|item_P04|item_T01|item_L02|fish|item_N01|garlic|item_I02|item_E03|bread
580,item_E01|item_K03|item_L05|item_S05|item_I02
581,item_S04|item_D05|item_K01|item_N04|item_R05|item_L03|item_N03|item_F03
582,item_L04|item_Q02|bread|item_R05|item_D04|item_A05|item_R04|item_S04|item_C02
583,item_O02|item_R01|tea|item_Q02|item_C03|juice|item_Q04|item_A05
584,item_B02|bread|item_K02|item_N03|item_N05|item_O04|item_E05|item_G03|item_D05
585,item_H02|item_N01|item_S02
586,bread|item_L03|item_L01|tea|item_Q04
587,item_I05|garlic|item_L04|item_B05|item_T02|item_N05|item_M03|pasta|item_H05
588,item_L04|item_P03|item_J05|item_G03|item_A02|tomato|tea
589,item_G04|item_I04|item_E04
590,item_E01|item_G02|item_L05|item_K04|item_S01|item_K02|item_S03|item_O03|beef|item_G05
591,sugar|item_J03|item_T03|item_G05|cheese|item_S01|milk|item_D01
592,item_K04|item_O04|item_C02|rice|item_G01
593,item_M03|item_R05|item_R02|item_G04|coffee|item_P05|item_M01|item_N02|item_G05|item_T04
594,item_L02|item_J01|chips|item_H04|item_N04|item_G01|item_M05|item_I03
595,item_K04|item_T05|item_A01|item_C01|item_S01
596,item_E03|item_I03|item_S01|item_C01|item_L03
597,item_R04|item_L05|item_J03|item_C04|item_A04|item_S01|item_I04|item_I05
598,item_C02|item_P03|item_N04|item_P01
599,item_E05|item_P03|item_N01|item_Q01|coffee|item_N03|item_H04|juice|item_D05
600,item_S01|item_O01|item_L04
601,item_E05|item_F04|item_S02|item_M03|apple|item_G02|item_O04
602,item_L05|item_D05|item_A02|item_G01|item_H04|item_R04|chips|cheese
603,yogurt|item_E01|item_N05|item_R05|item_H05|item_K04|item_A01
604,onion|item_J02|item_H02
605,item_J03|item_I01|item_P02|item_L05|item_C01|chips|item_M05|onion|item_S05
606,oil|item_C03|item_L02|item_A05|item_D02|item_B04|item_F05|item_A03|item_E03|item_L05
607,item_Q01|item_A04|chips|item_F01|item_D01|item_B03
608,item_H05|item_I04|item_D01|item_N04|item_G02|oil|cheese
609,item_S01|item_P04|item_D01|milk|item_L05|item_G01|item_F05|item_T01|item_C03
610,item_S01|item_T04|coffee|apple|item_P02|item_N01|item_B05
611,item_E05|item_P04|item_D01
612,item_Q02|item_E05|eggs|item_H01
613,item_G03|item_S04|item_N01
614,oil|orange|item_J02|item_O01|item_E01
615,item_C02|item_P01|item_B04|item_J04
616,item_F01|item_L03|item_O02|item_C05
617,butter|item_B01|item_G04
618,rice|juice|item_S02|item_T03|item_L01|eggs|item_N02|item_Q05
619,cheese|item_F02|oil|item_S04|tea|item_R04|item_Q02|item_G01
620,item_P05|item_Q04|item_R05|item_D03|item_G04|item_F03
621,item_N02|cheese|item_N01|butter|garlic|item_E02|tomato|item_R05|item_S05|item_G02
622,item_A01|item_I01|item_M04|eggs
623,item_B05|item_H02|item_P01|cheese|item_I04|eggs|item_F03
624,item_Q05|item_E02|item_M05|item_K04|item_A01|item_M04|item_P03
625,item_A02|item_G05|item_B05|item_M05|item_R01
626,item_T04|item_G02|item_H03
627,salt|rice|garlic|item_E04|item_R01|oil|item_J04
628,item_T05|item_N03|item_H01|chicken|item_R02
629,milk|item_M03|item_T01|item_E02|item_S04|item_L02
630,item_M05|sugar|item_K01|item_L03
631,item_Q04|item_T01|item_P01
632,item_I04|tomato|item_S01|oil|item_L01|butter|item_J04|garlic
633,item_T02|eggs|item_O05|item_L02|item_M02|item_L03|item_A03|item_E02|item_N02
634,chips|beef|item_S05|item_E03|item_P02|item_D05
635,item_F03|item_Q04|item_L03
636,item_G03|item_K04|item_I01|item_K05
637,item_P01|item_L03|item_E05|item_S03|item_R05|item_P05|item_A01|onion|coffee
638,item_R02|item_G01|item_L02
639,item_A03|chips|item_H03
640,garlic|item_B02|item_A05|item_I03|item_R01|sugar|item_A04|item_R05
641,item_J05|item_C01|item_M02|item_N02|item_Q05|item_G04|item_O04|item_A05
642,item_F03|item_K03|item_K01|coffee|item_D01|item_N05|item_B05
643,item_D02|item_A01|item_S01|tea|item_C03|item_J05|item_C05|item_B01|chips
644,item_O05|sugar|item_H03|item_T05
645,item_H01|item_R02|chips|item_B03|item_J02|item_L05
646,item_I05|item_J02|apple
647,item_B04|juice|item_N04
648,item_E04|item_G05|item_Q04|item_T01|eggs
649,item_M04|item_G01|item_I01|item_D02|item_H04|item_K03|item_P04|item_J02
650,item_M02|item_M04|item_Q05|orange|item_D02|chicken|item_A05
651,item_E02|item_B05|item_E05|item_S03|item_C05|item_R02|item_B04|eggs
652,item_F02|item_K05|item_O04|yogurt|onion|item_Q01
653,item_A05|item_I02|item_A04
654,item_H05|apple|item_C04|item_L04|rice|item_O02|item_C02|item_D02
655,tomato|item_G01|item_L05
656,item_J03|item_B05|item_K04
657,butter|item_E04|salt
658,item_H01|item_N01|item_F02|garlic|oil|item_D03
659,item_E04|item_N03|item_S04|item_A01|chips|item_M05|item_S02|item_L04|item_P05|item_A05
660,item_G01|fish|item_D02|item_P04|item_C05|milk
661,item_N05|salt|item_F05|item_A03|item_A04|item_K05|item_O04|item_T03
662,item_P04|item_S01|item_K04
663,item_B05|item_N05|item_S02|item_N01|item_B01|item_Q01|item_B03|item_K05
664,item_M05|bread|tea
665,item_N04|garlic|item_C04|item_Q04|butter|beef|item_T04|item_I05
666,item_R05|item_O05|item_J05|item_H05|item_T04
667,pasta|item_Q04|item_N05|item_T05|item_G01|item_B03|item_Q05|item_H05|salt
668,item_O05|item_M05|item_G05|item_R02|item_G01|item_O03|item_R04|item_D04|item_T04
669,item_R02|item_B04|fish
670,item_Q03|item_T04|item_T05|orange|item_P04|rice
671,item_C04|item_S04|item_D05|item_F02|item_O01|item_A05|item_E03|item_I02|item_H03
672,item_O04|item_O02|item_M03|item_Q01|item_P05|cheese|item_S03|item_L02|item_B04
673,item_L05|oil|chips|yogurt|item_T05|milk
674,item_C01|item_N01|item_D01|pasta|item_B02|item_G04|item_A04|item_T01|item_M01|item_P02
675,item_E05|item_B05|item_T02|item_M01|item_S02
676,orange|item_I05|item_R01|item_P03
677,fish|item_L05|item_D02|item_I04|item_H05|item_G02|onion
678,item_P05|item_A04|milk|item_N04|item_E02|salt|apple|item_C01|item_O05
679,item_I01|item_R04|item_H01|butter|rice|item_A04|cheese|item_N01|item_K03
680,eggs|item_C04|item_Q03|item_F05|item_C02|item_F03
681,item_K03|item_I05|item_E05|item_P03|item_E04|item_K01|item_D05
682,item_E02|item_P02|item_L04|item_K01
683,oil|item_D02|item_O02|item_B03|item_J04
684,item_A04|item_G03|item_Q01|item_S01|item_J01|salt|item_F03
685,item_H02|item_G01|item_D01
686,item_E03|item_P03|eggs|item_A03|item_H05|sugar|salt|item_M01
687,rice|item_I01|garlic|item_B01|item_M05|fish
688,item_C02|item_F03|item_M05|item_N05
689,item_O01|item_Q04|item_E04|item_S04|item_J03
690,onion|item_Q02|chips|item_S02
691,item_M02|item_G04|item_M05
692,chips|item_F03|item_D04|item_G02
693,item_S03|item_J04|item_D01|item_H02|item_M05|item_A05|item_R05|item_F05|item_L04
694,item_K02|chicken|item_E03|item_T01|item_T03|item_O02|item_I01|cheese|item_S01|item_Q02
695,item_F02|item_J03|oil|item_P03|item_A01|item_T02|item_N01|item_G03
696,item_J01|item_O02|item_L03|yogurt|tea|item_G01|item_C05|sugar
697,item_Q04|item_L05|apple|item_H01|item_F03|item_E05
698,item_T01|item_C02|butter|item_P01|item_R04|item_H01|item_B02|item_N01
699,item_R04|item_C03|item_I01
700,item_N05|item_K05|item_A02|item_R01|item_S04|item_F03|item_A01|item_K01|item_B04
701,item_T02|item_B03|item_N03|item_D05|yogurt
702,item_M03|item_S02|item_P01|item_N01|item_Q02|item_R03|item_O03|item_A04|item_C03
703,item_K03|item_R02|item_C04|item_F02|item_N03|item_M04|chicken|item_K01
704,tea|item_I01|onion|item_F05|item_R01|item_O05
705,item_J05|item_R01|item_P01|item_D02|item_K04|item_N01|item_F03
706,item_O02|tomato|item_C01|item_C04|butter|item_I01|item_J03|item_R03|item_O03
707,milk|item_O03|item_A04|item_N01|item_N05|item_E02|item_S05|item_Q01
708,item_R05|item_B02|item_P03
709,item_O01|garlic|item_N03|item_C01|item_O05|item_S05|item_R05|item_Q04|item_M05
710,item_E03|item_J05|item_I01
711,item_B05|cheese|item_K05|item_P01|item_H05|item_S01|item_L01|item_M03|item_M04|item_Q01
712,banana|item_O05|chips|item_H04|eggs|item_Q01|item_Q03|item_C05
713,item_Q03|tea|item_S05|item_P02|item_C03
714,item_A01|item_L05|item_S05|pasta
715,item_H01|item_S02|coffee|item_D01|item_Q03|tea|orange
716,item_P02|item_L03|item_T02|rice|item_A04|item_S01|juice|item_O02|item_K03
717,item_S02|item_A04|chicken|cheese|eggs|item_J05|item_D05|item_G04|item_I04
718,item_I01|item_R01|item_L03|item_B03|bread|juice|item_I02|item_I03|item_A05|item_O03
719,rice|item_A04|item_C01
720,item_C01|item_Q05|item_J03|item_A01|item_D03|item_O02|item_E03
721,item_H04|fish|item_N04|item_D01|item_S02|butter
722,item_P03|item_I05|eggs|item_D01|item_C02
723,salt|item_A01|item_L01|item_H01|item_F02|item_N03|item_K03|item_K02
724,item_C03|tomato|item_I05|item_D02|item_H03|item_H04|item_Q03|item_I04
725,orange|item_C01|rice|item_N05|item_A01
726,item_G03|item_K01|banana|item_J02
727,item_R01|item_D02|coffee|item_G02|apple|item_C01|item_Q03
728,item_F01|orange|beef|item_S01|item_G04|item_K04|item_A05|tomato
729,beef|item_R02|item_J04|item_E04|item_N03|milk|item_A01|item_T03|rice
730,item_R01|item_J02|rice|item_D03|item_G02
731,item_T01|item_E03|item_D01|cheese|item_A04
732,item_M01|item_D05|item_Q03
733,item_M02|tea|item_R02|item_P02|item_B02|item_I05|item_B04
734,item_P05|item_O03|onion|item_H02|item_N01|item_D03|item_A04|item_P03|item_M01|item_H04
735,item_E02|item_P04|item_E04|item_C03|pasta|item_H03|item_O03|yogurt|item_G03|item_S04
736,orange|item_J01|item_M03|item_I02|item_M02|item_A02|item_B02|item_N01|item_E01|item_A05
737,item_B05|item_R05|item_I05|onion|salt|garlic|item_N04|butter
738,item_O05|item_K01|item_E05
739,item_Q04|tomato|item_J01|item_J05|item_J02
740,item_C05|item_F02|item_Q03
741,yogurt|item_E02|item_O01|item_S04|chicken|apple
742,garlic|item_I05|item_R04|item_Q03|item_M04|item_K01|item_N03|item_Q04|beef|tea
743,item_Q02|item_H04|onion|item_N04|item_N05
744,item_M01|item_T04|item_P02|item_Q03|item_O03|item_S01|item_K05|item_N05
745,item_E03|item_R04|tea|item_A01|item_G01
746,item_N05|item_K01|item_R05|garlic|item_H02
747,item_N03|item_P05|item_K04|item_I04|item_I02|item_E05|item_H02|item_T02|rice
748,beef|item_B05|item_J03|item_P02|chicken|item_Q04|item_M01|item_F01|coffee|item_E05
749,item_R04|item_K01|eggs|item_K03|milk|bread
750,item_E04|item_D03|butter|item_T02|item_C05
751,item_O02|item_G03|item_C01|item_A03|item_H04
752,item_P02|item_N05|item_S02
753,item_H02|item_C01|item_M05
754,juice|item_C02|item_Q01|item_D01|item_S04|item_H05|item_B04|item_O01|item_S02|item_F03
755,item_D01|item_D03|banana|item_J02|item_N04|item_P01|item_L05
756,item_C02|item_Q05|item_I05|banana|bread
757,item_A03|cheese|milk
758,item_N05|item_O02|item_A03|item_F02|item_T02|item_D02|item_M05|item_J01|item_B02
759,item_R02|pasta|item_H04
760,item_M01|item_A02|item_A01|item_E01|tomato|item_L01|item_A04|item_G05
761,apple|item_E05|beef|item_K01|item_Q02|item_P04|item_F03
762,eggs|item_S02|item_G02
763,item_R01|item_A04|item_P03|item_N03|item_P01|item_L04|item_G03|item_R04|item_H04
764,item_N01|item_H03|item_O01|item_P04|item_C03|item_J04|item_K05|item_S05|item_N03|item_A02
765,item_T01|oil|item_L02|fish|item_M04|item_S04
766,item_P05|item_H02|coffee|item_D01|item_I03|garlic|item_P01|item_T02
767,item_T05|item_S05|orange|item_T04|item_L05
768,item_C03|item_O01|item_G03|coffee|onion
769,item_R01|item_K04|item_B05|item_M03|item_C03
770,item_G02|item_T04|item_E05|tomato|item_H03|item_B03|beef
771,item_O04|item_J04|item_M02
772,item_L03|item_E03|item_M01|tea|item_S02|item_I03
773,item_M01|item_K01|item_A04|item_H01|item_R03|item_I03|item_Q03|item_G04|item_P04|bread
